5000 5000
17110 912 19837 7590
19729 12309 19868 18759
19758 4789 19914 14009
8154 4175 17502 18736
14369 8044 18294 9643
17618 17857 18382 19144
14992 6804 18102 10628
3699 17676 16976 17891
2136 512 10445 13562
2683 11093 19595 15409
5060 2498 6428 6892
11575 12008 12454 14658
2535 17519 10496 18446
12147 20 19255 12585
13566 17042 15972 19341
9919 3808 11543 11432
665 18263 4734 19690
847 3780 8755 7368
1188 4021 2583 17063
13827 8952 15755 9980
16550 14390 17765 19491
6356 13197 11860 13902
4491 16193 6326 16279
11923 3267 13030 9055
11131 13795 14100 16705
8327 17083 10388 17619
6257 2855 8152 18070
320 17269 8629 18151
19124 18309 19930 19894
9744 9338 11673 9660
3768 17174 9062 19694
14654 16994 19993 18556
17359 5362 18354 7264
15525 14463 18575 16755
11367 16923 17541 18923
4166 17526 9713 19859
11427 10667 13783 19570
12021 3034 13354 14185
12251 4944 14316 13824
6330 7618 13560 10810
15627 12667 19470 17822
13281 17287 17733 18157
6829 3620 17572 8129
5041 5720 19116 15486
10687 16604 16175 17853
2435 1469 13900 5410
17989 14433 19432 15483
19793 14733 19925 16744
16446 217 17329 15094
15257 8654 17535 13908
13501 5760 19003 10285
6820 16025 9314 16150
528 4936 12760 18352
13611 4437 14882 19337
12087 7060 15032 11636
17915 14258 18660 15274
4275 4798 16515 17938
759 13408 6566 19898
16003 2451 16326 9582
14795 10487 19599 11289
18568 13272 18869 16912
16946 8888 17884 19601
19934 4587 19983 19401
18413 10079 19326 16832
7406 1553 13092 6853
16121 15678 17535 16288
12192 8388 16251 19178
3746 2128 11545 4286
11760 5316 18323 17741
4126 18085 9037 19246
5620 9620 10027 14201
5587 7774 8222 13485
16053 13874 19981 14403
9651 2617 19744 16758
6062 14498 16271 19958
7771 549 11967 19472
11097 19244 18720 19570
7882 6268 16312 13947
15939 12772 19583 17314
1714 9320 11666 14575
19033 15336 19580 17252
10264 13921 12746 17246
4172 8065 11775 14951
6884 15467 14674 17805
107 16286 5174 17127
3646 10162 8154 13955
7181 5847 16640 15418
4009 987 10919 2560
12348 3223 13195 19783
1428 13498 1973 13942
6741 452 14836 18341
11037 568 17793 13815
17132 9173 19516 14888
11099 11214 15099 14123
2316 12297 10770 12466
7479 18122 12823 18916
17838 8722 18895 14305
13836 14840 19186 18911
17704 8969 19333 10205
14345 10197 19154 17697
9303 11694 13900 12523
1870 1200 10075 18978
8824 6275 9737 10571
9311 6173 14664 17320
2050 8139 5480 17047
6347 1526 15414 2453
9311 19236 18811 19317
985 17083 3055 17912
13596 4411 17877 7482
13944 17745 15213 18446
7288 12026 7461 18383
1496 15713 19970 17354
16300 13657 17394 17559
1189 12616 2720 19522
6739 17095 18085 17702
8327 1390 18106 13843
11348 365 11602 13523
15371 11845 18041 12157
15560 11470 17357 19030
8145 3218 18292 5359
16418 13536 17647 14776
2796 9583 10154 11683
7711 17053 14383 18872
12527 17284 13576 19037
2887 18443 17079 18943
16435 8433 19446 8690
5207 18338 8245 19788
19164 17555 19810 19198
4404 14524 8639 14654
8356 316 18527 8569
7906 3400 16382 7558
17335 14416 19979 14842
17384 10637 19532 17494
10782 18792 17417 19547
615 11190 17038 14718
18890 3211 19044 19528
15788 17562 19526 17691
1752 19066 6247 19470
18741 2748 19780 4785
6164 4199 15128 16741
14128 5898 19093 9477
15050 7631 15906 11192
5168 4701 7600 5545
6841 9233 15842 14146
16595 14639 19070 15206
19246 11872 19829 16153
12556 12437 17454 12744
18278 17447 18447 18781
1048 2285 6014 10383
9923 6804 19025 11642
1250 9661 19233 17487
123 12663 1758 14031
19074 7488 19893 14394
9616 14259 19937 17441
16405 5363 19015 18945
12154 8991 14853 14481
13916 4585 14127 5580
18082 1705 19985 7319
3557 1001 7866 6051
18782 15539 19252 15978
1272 5463 5243 15146
158 18925 5276 19764
12835 9053 17163 15175
11439 16654 16662 19927
447 17301 5865 17343
6188 10762 15357 15956
577 14841 17461 16076
18959 19247 19225 19267
19233 18510 19304 19394
72 14978 8433 18588
14385 11794 16840 13916
10241 10451 19471 19141
19532 6419 19828 7397
1224 12643 10917 12780
13780 10225 14073 14620
10518 5312 14520 14901
18175 17498 19309 19360
2175 3916 3773 7425
19407 9242 19634 11484
19261 5327 19998 15607
9728 11257 13372 18908
14722 7673 16585 19326
2724 17542 3757 19688
6043 18211 12111 19855
13802 11157 18312 12701
2705 456 7468 9527
11941 7679 13663 15489
17769 2849 17902 4817
17616 15072 19406 17799
8632 8177 8851 8697
375 15361 14673 16463
15657 17410 18356 17453
10254 1133 15305 2040
4322 12276 17702 17319
3614 19175 9192 19700
15221 18359 17591 19905
4688 9209 11707 17429
27 4753 16939 14433
10397 13535 17719 16528
4602 19652 17984 19722
14723 3849 15956 4023
19923 16972 19929 17617
8640 10460 11114 18246
16568 10671 18323 13660
7281 7809 16910 17825
11553 13019 12931 15864
8459 16026 14542 18225
14041 3369 17613 5885
13660 13387 14122 13717
16646 2572 18073 2592
18423 18656 19686 18982
11221 17327 15299 17601
9239 7075 12904 17316
1316 5263 12089 12937
14020 15951 17800 17918
596 13170 2668 17326
8025 4859 13239 8144
5707 2795 10926 9394
10564 4649 19872 5264
5029 7783 19490 13469
9511 244 10687 4533
1498 2593 6704 17688
19736 8757 19756 18100
4382 600 16655 12617
16580 19940 18912 19956
1289 9582 17130 12154
10331 18701 17907 19438
1030 15248 18239 15623
19245 19500 19394 19605
9427 17349 13511 18226
16071 11287 16419 17060
19811 8464 19861 9723
8208 10416 15788 15679
5433 12186 16732 17832
15821 6271 19336 9070
6531 17723 12252 18966
7879 19370 12139 19734
14536 12029 16247 18583
14715 384 15553 11169
4083 7379 6700 10042
11229 13784 11436 19591
12059 14817 17654 18934
18672 7387 18825 16028
4957 710 6572 1055
17725 13746 19641 18082
3333 1643 9596 11529
2672 1432 5428 15534
15698 19924 19054 19953
3400 6609 10157 15000
16463 5646 16811 16557
2160 13964 10472 15879
786 9373 9966 15564
19919 1993 19942 19424
9884 1046 14238 13404
3225 12641 3323 18591
5428 6225 7153 7628
18973 13546 19988 19233
16847 17738 17146 18805
10051 64 11932 18632
5363 14891 6437 17598
4721 7876 11840 18103
3293 6678 13114 12093
14893 3443 16285 13423
2848 15712 10951 16026
1998 13447 12033 18474
11618 7140 13026 18144
1997 13753 19674 19884
9216 13522 12946 13929
19074 13189 19861 15702
17062 11212 17323 17560
10493 2189 13511 2382
16382 932 19431 11201
15560 13688 17405 17790
8098 11440 9597 12581
19450 16114 19478 18615
15800 12298 17282 19170
1355 9930 19458 18521
17139 3915 18096 5234
12405 6481 17997 17915
11953 4467 17529 15831
13244 11924 19183 18225
8389 13215 10534 13529
380 5389 10499 14155
12154 1644 15402 7474
9922 17446 17409 18238
5721 1459 19606 2298
4904 13369 19891 18363
9879 18365 13808 19127
6060 39 6392 13988
18681 13429 19566 19382
19531 17343 19538 18419
7082 5387 14001 9324
15849 3082 16497 17303
1254 8488 9611 18356
2957 12 19629 6082
18970 11515 19010 13418
16689 16249 17076 17644
3374 8654 14774 16813
2865 3231 13787 12701
19476 8285 19915 15215
3646 11736 6902 19216
4191 16209 11046 18473
12667 6998 16439 18726
1074 14160 4176 14430
4435 502 10953 18322
1994 16392 3906 17279
10874 3072 12856 7190
2979 13318 11272 14301
1093 18950 6015 19413
12972 5743 16689 6307
17201 12693 18869 18733
3778 6808 9426 17172
19049 16064 19932 16594
17169 15689 17783 15861
1380 1444 12100 8376
1492 13565 18199 17352
2669 3863 12867 8149
17136 18631 18576 19118
12046 17577 15348 18052
12243 14920 12391 15038
15257 7011 15479 13198
15883 3242 19709 8862
13802 12753 17127 13939
16551 6380 19282 12165
15113 952 19413 6192
11444 1044 14052 10933
3546 10985 14548 11852
10755 19245 11152 19330
12584 303 14045 11963
1143 2245 2316 10297
7410 6739 9454 14376
947 19296 14312 19938
17751 19702 17793 19981
4974 19021 7288 19438
9791 9179 15429 13611
15581 13075 16675 16545
6057 16998 19698 19392
17086 10618 17704 16665
17726 832 18738 18975
12962 5231 13276 15041
17748 19071 19883 19880
3819 4089 10443 4638
14437 13512 17879 19291
3160 1619 8395 13679
15225 1715 16637 7990
17603 1355 17934 1366
9244 6000 18522 11153
12871 11124 19663 11256
13254 13107 19820 17607
13566 14424 14655 18009
16139 6416 16671 13695
12772 108 16803 13267
15585 501 17219 18321
8912 19536 14107 19676
17242 16578 17577 17690
12956 18772 15169 19789
7883 9425 15112 11512
3205 16307 3560 17863
5596 19918 12286 19988
5265 9891 16934 18432
14107 17077 15607 18212
379 1696 17595 2940
14126 18018 19392 18358
8278 17317 14081 19253
6747 11139 17592 14591
3717 14621 6718 18739
11251 1169 18416 15278
14198 13316 17343 15578
4841 5153 11322 19677
12215 14209 15854 19132
11368 2434 19752 7842
3511 10712 14744 12828
19868 2390 19986 8528
17774 10973 19021 16974
6580 19915 18509 19999
13221 12737 18028 16566
11269 17086 12342 17887
2938 1826 3743 17729
15489 8984 17746 16969
16434 12320 17553 16224
15715 12393 19992 15483
13550 15902 16918 17129
19315 9335 19527 16407
6289 16787 9126 19817
5964 15354 10125 19875
13838 12555 14684 17016
17836 18882 18834 19941
11570 3356 14702 4190
1481 17369 6577 18618
10690 6035 14765 7064
9444 19696 15546 19776
10731 19544 19788 19576
8930 3511 16846 10749
15709 16848 17299 18745
10907 14628 18341 14766
13960 17073 16387 19453
8581 17002 17054 17507
3119 17346 18588 19336
6917 8490 7303 18318
7636 19629 15931 19786
5800 13308 8499 15220
8430 3656 13961 4410
11036 7151 17389 7661
17500 8646 18079 14829
13796 155 19909 4790
2381 322 12224 17748
16988 5674 17838 14220
19913 18095 19992 19524
18107 10911 19282 17452
17647 15962 18221 18761
545 173 14830 16700
2247 6772 11224 13658
726 3759 13933 6948
293 4037 17911 4895
16559 18015 18704 18493
5612 2358 14266 17272
2995 7433 4303 12076
18367 9183 19166 17739
2226 437 5512 11531
18466 10383 19294 13100
11723 15395 15384 16681
4260 5807 16156 11444
9072 19929 11922 19967
5716 7427 11468 13769
7217 18302 8043 19443
16588 17619 17676 19272
15256 12550 18148 12604
15947 11989 17337 15104
19545 17630 19561 19718
6188 7530 14069 12098
17299 19319 18447 19630
19177 19683 19660 19705
3154 7516 4394 10350
17703 2822 17763 12600
13161 17221 16510 18183
6749 6219 7755 19973
4142 13719 11795 16652
440 10696 3978 17668
1143 18234 15151 19518
3467 19167 7613 19582
4781 15864 14128 16489
16681 18828 18302 19682
6760 5322 14581 7845
490 8993 8201 19820
5586 2333 8344 7123
8584 16292 19130 19538
801 17718 9307 18346
18985 19324 19910 19568
7292 9335 15409 19149
10136 8905 18985 12851
1525 2171 17048 15048
8092 9193 9258 9590
8412 4195 16852 13269
19607 6853 19972 14329
16722 4981 18097 5077
7135 18556 11401 19253
13184 16156 18551 17797
12027 11258 12111 16436
14815 13393 15630 19674
7815 14613 13270 15007
2464 14967 3853 16573
10594 1003 16704 11044
15894 10030 19651 19238
6447 5333 18825 14424
7950 12424 16907 18489
18091 9534 19343 15931
17070 17947 18821 18912
7985 18306 10538 19589
162 6999 10782 9908
844 5246 4729 7184
13926 19397 17183 19684
15690 17034 17850 18361
14237 18503 14485 19557
17158 5694 17910 11792
7023 4983 14735 10334
2972 7522 12701 8915
3221 10621 18270 11558
11806 404 15660 17171
18813 19087 19676 19785
9480 8358 14376 18062
13115 5708 14426 17688
3471 12861 4717 14221
3077 13245 17677 13711
13205 1634 16900 12166
7378 18134 18823 18376
10607 2889 11800 15252
2333 12835 12752 16506
3833 5100 18679 8721
16182 9149 16878 12542
17124 13115 18853 17940
14030 11858 19729 15216
2631 10015 3714 12311
12321 2375 18436 11725
3900 13818 19663 17556
13526 275 14347 4693
1256 14198 9445 15608
19507 4811 19755 18875
14334 2819 15901 6560
18146 7999 19460 19691
15360 2606 16116 11397
17471 8563 19241 14960
13241 3346 17020 14731
13238 2294 14241 18527
19410 13961 19428 15784
13541 13496 18739 14599
14636 9854 18096 10896
4416 9945 8048 17013
6334 12462 7799 14799
18799 12489 19792 14629
12687 9612 13890 12050
830 13459 6143 17233
6024 15213 10517 15590
2194 19956 11077 19980
9257 3678 15386 16507
5530 17678 18412 18144
8690 6984 9332 14898
14108 6707 17098 18886
4507 783 14271 8022
5773 17423 14652 19633
15819 6625 19720 16057
1761 15638 12927 16293
17669 6458 19382 15659
19051 4 19461 13899
11566 3109 13923 13949
13367 6599 18657 18430
13359 10410 19757 16369
2138 16993 11542 19857
1548 12457 7732 15169
10073 921 18189 4450
12509 1590 15838 19718
11848 12742 18886 14413
17146 6958 18777 10059
7552 17815 17499 18678
5321 1479 5837 19132
14836 14719 17252 18982
612 2152 16548 2407
5689 7064 16831 9639
1479 17016 15961 17050
3852 7551 6856 14267
2742 12415 4112 14355
18534 463 19201 1912
12882 14828 19235 14959
2274 17762 18644 19928
6861 5996 10315 11473
6778 11712 8572 14585
17625 17498 19902 18582
10833 10328 19026 11292
893 11520 11302 12561
13268 19428 17454 19956
9021 12573 10264 16656
3467 16016 11533 17085
16428 11239 16740 13334
17071 15084 17584 19150
2329 15630 5860 17999
8398 13248 8423 16541
11874 14718 15609 16763
9848 13333 15104 17110
7958 13475 11796 17293
7098 5290 15200 17172
1256 7371 12120 16359
3147 541 11274 2820
19770 13334 19966 19069
9417 14206 13853 15296
3735 17822 12818 19176
2250 14508 12747 16915
14547 3064 17464 14202
1795 12026 18234 16373
18626 1056 18999 16452
7871 8164 17193 14361
5533 18576 7355 18906
5330 3610 9275 15208
15286 16604 17353 17523
17544 456 18086 9721
1466 16137 6530 17764
7548 9401 16630 18442
9293 18845 18366 19281
19041 131 19693 13924
9012 11612 19021 15981
3350 328 17211 12868
662 1839 14708 10616
11010 6997 11910 16391
3061 6607 5904 17742
13437 10034 18303 13803
9981 11631 16914 15643
16067 7085 17209 15313
18801 6788 19249 16152
13397 12661 17294 14243
7805 3193 13928 15359
302 3192 4991 16712
18110 4432 19441 6945
10405 9436 13557 19827
6267 10020 19750 10649
16459 19993 18350 19997
2153 16026 9594 18027
18402 3089 18882 4526
7905 18312 11515 18468
13895 13063 16566 17464
15132 548 15282 6168
16242 18676 19801 19599
16050 16633 19591 17458
16804 14816 17722 15516
14490 10580 14861 15901
14775 2081 14848 8163
19636 1715 19771 17368
13250 1482 18952 7247
1949 7865 19646 15930
15395 16653 19820 19601
12689 1235 15992 14111
19294 13469 19313 16449
10076 10140 13243 11693
2868 17615 3268 18827
11511 13633 18301 19589
17831 14479 18387 17851
8188 2439 12758 15297
12070 7222 17664 15468
14309 18627 19080 19782
1325 6091 9920 19736
12348 12455 18234 16820
12423 6005 15000 15003
7859 8881 14056 9633
1359 17123 11044 19042
14294 18547 14862 19965
3019 6542 18453 13735
18325 9198 19298 13862
211 7463 930 11845
1223 6386 6430 10321
8276 7600 19897 19192
6072 5666 16180 7992
19893 12792 19914 19393
16201 11453 16858 17799
16504 14622 17699 18678
3636 509 18134 14658
17475 13427 19729 19705
2752 16956 19006 19161
2471 14562 11864 19941
12558 11855 16754 19823
14016 3044 16087 10921
15996 18402 19854 19757
10021 5414 19187 16315
5950 298 9813 18960
19720 4398 19973 12418
13312 15328 15330 19177
2022 17193 11382 19929
12490 4958 16989 16987
983 7743 17188 18231
11639 17792 15087 17897
5579 16399 6880 18179
18364 18223 18866 19802
8976 567 13311 16688
5933 14516 8591 19449
16020 842 19990 6514
11956 13237 12093 16239
17736 2693 19020 17496
17038 16310 19539 16705
14914 14378 17583 18330
8170 5377 14872 8095
9147 3699 10913 16712
14072 16395 15506 18175
13965 949 14636 6105
19667 18682 19881 18841
14579 17603 14853 18174
2273 15233 10996 18826
12553 19933 16463 19956
441 17305 14309 19156
16697 12241 16897 13027
11683 10871 18152 15581
2739 6726 4155 18662
2280 12675 9858 18488
16672 17252 17064 19768
19592 10267 19720 18825
18705 10310 19712 12922
13047 2258 14546 4441
18321 592 19220 7021
19859 7768 19914 10626
4150 13524 17444 19182
16806 606 17885 5315
7949 18385 19168 19997
221 106 4828 4326
7614 17695 15699 19408
13899 15565 17851 17187
8845 3634 14059 19887
2432 16554 15938 19419
4322 12090 7111 15609
12114 5770 19080 19818
4295 8539 15094 11690
14633 15871 16574 18140
16342 18409 18287 19351
7395 1757 11243 4631
5192 19871 10158 19982
12856 10839 14143 19825
13162 9879 19308 10787
13865 8281 15764 12467
14657 5399 18176 11262
11455 2649 14142 5033
1111 15393 19212 19936
4677 10505 7077 12840
8863 19896 14291 19936
11690 12332 12717 13908
13533 16965 13731 18695
12 8543 7368 15736
2448 17032 16156 18223
17238 10287 19636 16661
232 15978 2929 19403
5421 8683 19642 16883
15030 5440 15905 8677
10989 4154 13985 9742
1971 7249 10870 18580
15991 15800 16812 18940
4745 8041 17366 16029
17129 7185 18717 9760
1308 12694 7087 19353
11808 12862 13920 13914
4702 4743 14775 9315
1493 3733 4944 17286
3214 19371 10923 19384
5064 8328 18454 9899
10407 5493 19196 17590
1157 11061 2080 11156
19210 18253 19518 18989
5256 16282 8100 18004
10061 13050 15996 18446
4136 12978 11137 16417
6255 8707 17370 10273
17584 21 18204 19281
12312 10480 17679 11496
16973 8795 17690 9983
6472 17040 14194 18303
5987 13239 19020 13871
18954 9577 19882 12037
2753 17678 13014 18856
7485 16499 19931 17490
11414 19513 18098 19818
7311 3460 14593 3637
8564 12295 13009 18640
4494 17266 14214 18198
443 18181 9775 19050
3082 18076 8361 18146
16994 7781 19946 12828
16351 683 18878 10514
10454 6350 18622 18462
18446 6107 19478 8132
145 3801 11332 7494
9675 3406 19036 4243
6417 714 10443 16313
14372 19536 14441 19803
3845 12300 4327 19185
614 1893 10682 13451
6913 12373 9711 19023
15150 2046 17241 13471
5046 15093 17591 15962
15999 15089 19462 19567
13341 19944 14892 19957
8080 11384 15856 16588
13159 17997 17748 18793
6587 11880 17736 17818
18225 18955 18776 19841
18902 14978 19823 17365
5584 9683 17293 19265
18318 4115 19328 17749
16127 2754 17941 18240
14727 13164 15481 19752
9521 703 16018 7156
10597 7509 13078 17288
14906 9594 16445 19443
19509 7343 19627 14674
3070 2865 10766 17455
4993 11654 9657 16851
13918 10272 16746 14110
17616 17590 19600 17704
1534 9265 19640 18986
19167 5242 19177 14414
17640 17191 18698 19959
4722 12631 17518 19629
11656 3242 19189 12768
1817 15889 14056 17686
10372 11329 15916 15493
13191 4133 13240 7855
5573 1865 7837 5745
8844 12630 12337 19010
15348 17740 18294 19509
17793 10705 18956 17678
5518 17355 19865 18046
1564 17920 12951 19678
15634 8866 17495 10953
19611 17994 19880 19326
3000 15833 15530 16566
17829 19100 18397 19408
18246 12760 18873 15980
11742 5824 14942 18587
18167 17671 18666 18029
1130 15919 13634 19246
16244 14845 19464 19901
7354 8274 19935 17124
19153 7438 19321 18767
10067 13767 13517 13877
930 10030 1141 17157
4749 16005 15296 18311
19653 18824 19776 18948
199 14009 14799 19620
16795 5799 17132 15451
10709 19321 15558 19479
10484 9031 10601 17968
14033 4712 17391 8197
9332 5834 15856 15146
8388 11567 10419 17195
12152 2974 12447 13945
2577 18623 17779 18665
6356 15558 11432 17744
18699 1804 19546 9503
7928 14205 9475 14552
18290 6505 19565 8869
6594 3955 12983 6386
4159 10162 7465 15369
4832 15466 10884 17306
11654 1698 12965 18582
4116 10945 9437 19600
