1000 10000
2053 9044 18295 10047
6493 2906 16887 8294
10458 8728 13611 9669
7746 18656 10804 19337
19216 17685 19938 18219
13675 3316 14833 3773
10040 17458 16793 19246
14138 3838 14840 15477
16972 7304 17883 13178
1320 3436 13343 9821
16579 3906 18245 6944
10581 5825 12881 7099
5291 12907 14750 15158
17393 17355 19204 18400
717 1643 6582 8231
16269 17842 18888 18027
10841 15742 16584 19854
14352 8328 19645 9121
12749 13483 16845 18627
3978 4820 4172 6422
11373 13990 12823 17007
8432 10065 11175 12330
9279 12226 16663 15479
11091 16568 15732 18590
14003 13482 17628 14306
2160 8262 16992 15215
19099 17389 19865 19249
2226 2857 18493 9427
2409 3008 9293 14241
14441 14873 19151 19446
5946 17734 6216 19419
13006 6861 13799 8455
3158 4149 14657 18329
17027 789 17501 2135
5332 19698 10610 19842
17680 14883 18169 18423
13476 4937 15511 10287
6304 16005 14594 19279
7040 17622 19925 18988
9519 9221 19487 18540
17018 7467 19298 16543
3103 11053 8260 11935
12557 16463 15196 18812
10903 920 12215 9799
2989 12666 4408 13048
1927 3709 4419 19216
14309 18253 18924 18918
14138 2207 15978 4962
10200 333 15323 2361
8460 5991 16869 13229
12138 11541 19459 19443
14412 16469 15573 17744
5365 3071 12133 10944
15946 18771 19845 19779
13752 6829 14679 17827
7658 14848 9214 18255
649 19997 6386 19997
1205 17869 2249 18536
19213 14835 19816 16570
6561 13790 8295 19892
16763 8607 17755 16458
11436 5409 17514 13079
12117 12237 12725 18561
1586 19191 12277 19508
5711 13062 9215 13510
19357 1354 19893 10781
18341 3574 18996 16267
14654 2333 14814 19849
16403 19560 18128 19970
6384 16035 15386 17361
5527 1314 12485 12347
7669 15705 14199 18374
19422 8387 19696 13561
11096 685 17622 15110
13839 12755 14366 18739
19111 4514 19682 11564
3000 11733 14517 14614
9652 6698 15041 11475
7472 15679 7785 19617
11937 17105 12341 18190
4948 4362 5060 6740
6997 6300 16535 8806
5278 5620 12349 9208
1759 17212 12294 18203
9195 790 19145 4881
19194 18345 19539 19953
12028 11226 17915 17805
16603 17389 16630 18290
11558 11882 19659 17488
13603 3537 14783 7321
15865 14176 18968 17467
8308 3294 11326 13742
6978 15393 9248 16527
4611 18257 13113 19319
9240 15011 17407 19458
8206 12053 19119 18990
18473 10135 19123 17009
17864 10037 19329 14873
12396 11718 17537 19097
7790 19040 18415 19958
18966 11352 19872 16103
17598 2268 18428 2689
7226 1332 16169 2669
6180 8675 16391 11638
1361 623 19739 16297
8753 14522 9478 17810
6804 5766 8486 11524
11852 4010 15887 8510
9697 8074 12366 10616
6785 6991 15955 11341
5145 6283 18695 7613
2619 18801 12343 19344
12521 18289 16486 19395
13813 11670 19568 17012
15959 13019 18311 17005
3668 3175 19205 12418
14801 2557 17012 2711
5090 7017 8938 14698
5584 11041 12725 17322
5928 2908 11610 10166
10563 6558 18549 8483
569 13886 16440 19240
17351 10800 18291 18554
3944 13608 9152 13922
211 18341 2564 18531
4114 2363 17814 5319
2193 9343 16279 12472
7512 7646 11747 9914
13868 4996 15804 16365
15079 12845 15687 15534
18122 11356 19319 17291
11943 2344 12075 17138
18754 3826 19081 8295
5449 15361 16866 18816
1826 13064 11277 15162
6879 83 10062 8275
11956 16454 14709 19493
11611 8363 15821 10612
19144 11645 19889 18823
16281 18680 16588 19848
12449 17735 19669 19086
15211 14976 18384 15348
4947 527 7052 11161
12996 6200 17176 11525
18039 12235 19496 18379
17675 2259 19048 13060
18843 12225 18904 15149
1389 16276 19764 16826
16564 986 19673 9642
13543 14022 15117 15274
8772 5767 10295 6375
8117 672 8416 7997
11619 5646 17468 12530
14606 1946 14764 7392
1486 9188 19303 17315
5467 4265 12956 10308
385 3414 14424 8383
11889 4585 15826 7688
19269 5313 19483 12969
1405 167 19902 6074
3736 14103 5772 17283
12264 8761 14226 17062
5327 3903 12582 14130
2828 19790 17239 19935
2413 17297 19093 17570
15905 5117 19660 14066
13733 4639 14757 8257
18021 9251 19601 9410
15427 4525 17572 9417
3143 9308 12797 16820
4530 18859 16767 19417
8360 668 12696 11372
5330 19457 10899 19649
9211 11135 12380 17115
17433 15133 19595 15539
10678 17191 19410 19214
847 10481 17286 15077
15408 13392 18797 17016
15013 13751 17188 16202
7966 6471 9422 18410
12218 7942 14171 15173
18657 17309 19801 18180
14886 9 17776 13013
19647 7127 19766 16961
8417 1061 9899 8886
17318 6995 19325 7642
1212 4661 19569 12765
13127 13875 14900 14231
5375 5324 10148 17517
17191 18178 19420 18930
16108 5471 17400 14173
18959 8050 19530 15806
17580 13512 18597 15995
19453 5153 19849 5600
1940 12272 4885 18907
13322 16470 16490 19540
3059 10166 19963 18199
9790 18326 18996 18665
13985 4467 16494 8375
15047 9671 17148 13661
13391 18227 17949 18622
14914 19439 15997 19559
5965 13539 12262 18784
18395 5755 19885 18796
2624 12834 14850 14476
2284 14979 13791 19048
17937 8051 19703 14541
11119 6390 14946 8879
4295 4478 16311 14114
4013 10385 8505 13032
9119 4994 19338 6585
9194 17542 16984 19197
5450 6025 19100 11218
8653 15948 12070 19470
14208 1480 16808 6249
6908 9559 13886 18395
5823 3023 13959 4326
11933 9866 12888 16502
4471 8947 17562 12263
14258 12805 15927 13305
6502 17959 18543 18324
19227 13871 19759 19395
3644 6738 19892 14694
16502 13612 16502 19166
269 1085 15123 1662
5545 6423 15514 16606
6545 13832 10554 17928
14605 10139 14630 18919
17591 16833 19494 17763
1570 8242 12380 19518
1742 18678 17982 19082
17900 15808 19115 19091
10834 8150 13701 17549
6625 4422 10462 7154
8901 8943 9835 14940
13019 7338 16592 13083
17669 580 18664 8803
3436 14164 14235 16682
17382 3321 18254 4515
14189 5069 15435 15804
15789 10181 16439 13532
9030 11844 12211 18727
12528 17316 18863 19675
8093 5924 16427 7778
3625 2562 9768 8005
18243 14610 18805 15733
19124 17364 19489 18952
19305 16484 19884 17934
9511 6349 17282 8128
13005 1314 19359 3944
7906 6237 11643 7058
217 13688 15265 18227
8115 16596 17459 18178
5499 9428 11693 15720
19429 9607 19668 10607
16975 18342 17820 18345
19071 14040 19131 14486
10792 1410 17299 3725
7030 2917 16777 17916
17147 8736 18742 9668
2217 4811 13335 13344
2762 1952 7757 9182
1546 6694 7733 10730
13489 12256 15403 18412
4341 14755 19621 14915
531 641 11284 17030
11086 18258 12855 18262
993 7215 14163 17609
11569 3488 13436 19119
8749 3194 16997 6977
11919 10393 15702 10652
16209 5554 18011 9448
13236 6454 16743 16916
17772 452 19772 13409
6078 18802 14762 18835
15357 16597 15667 19562
10828 2442 11220 2991
724 14482 2150 17492
7657 1549 16886 16387
13161 9032 19376 17725
5466 3427 18308 5488
1814 14817 2090 15979
4422 11141 11544 15811
782 9187 18945 15713
12615 1084 18648 14092
3947 17838 9526 19025
12625 7665 14233 13185
11830 12316 16281 18270
17711 17516 19785 19543
9715 14660 16166 15740
8744 7991 10063 19064
19061 14971 19992 17119
10191 10661 14850 16930
4443 329 17060 13683
10767 17812 10947 19010
10807 14868 15571 19374
9974 15280 16785 15740
2660 7321 3517 17137
18847 902 19510 11665
3883 8196 14987 8625
11939 15386 18316 18738
13891 11109 17016 14226
17257 3003 18083 12538
14699 15614 15967 15656
1378 3659 19885 12059
10172 19458 10697 19858
12178 13808 13786 15355
12758 19870 16661 19952
11881 2891 13565 12279
8140 15543 14645 15977
16416 5967 18324 16242
14301 13683 16150 18708
18939 4735 19781 6638
14578 16967 17371 18072
11913 17797 17264 18172
19727 2978 19979 8175
2229 958 12855 1215
1433 8143 15081 10007
6278 11893 17409 15212
11596 9573 12112 13225
6027 10343 10468 12912
4241 9537 15112 13314
15116 5343 18919 14250
14156 7831 17796 11195
15025 2761 15637 13534
13434 10120 13686 19726
8465 12671 16833 13505
7213 12358 11200 12614
19538 11906 19583 14810
298 14836 15567 15053
4132 4635 17229 6256
11138 4918 13022 10198
19719 19501 19873 19793
660 13686 11438 14484
10493 11186 10549 13021
17434 3665 18281 15264
9878 1958 14821 4302
15020 4145 15049 19414
5047 10947 9288 17802
10770 14083 19530 19947
5504 7577 16696 8516
14137 17837 18041 18095
14067 7905 19703 14570
12399 14540 17543 15458
6086 10640 17416 16608
786 17030 19455 17911
17003 17657 18317 19764
65 4776 19232 18705
9723 4775 14398 13758
10678 2537 12002 5644
3121 14807 18435 18532
10993 3923 15620 8707
5236 15784 12934 15844
1991 19528 12746 19881
11568 5994 16109 6189
10226 12618 10244 12991
2795 5918 3027 11376
16683 15541 17846 17145
19552 5353 19716 5483
19186 979 19520 8664
17244 6796 19359 10558
6195 7262 9016 11843
16095 10973 16565 13431
7911 6967 19925 15168
2807 18221 9543 19443
19821 7773 20000 18023
16604 12629 19345 13795
11890 15273 18119 19077
4147 16916 4976 18153
17753 709 18568 12704
19795 13505 19980 19357
17110 16851 18066 18800
18608 17570 19791 18202
19822 16351 19964 19592
16472 676 18367 6384
3951 9295 16325 19173
6130 12279 14648 14816
17974 17184 18056 19291
10186 16279 13766 16856
1118 6174 14851 7969
16114 10982 18792 19501
14994 17194 15140 17415
191 3976 14824 17110
15853 19151 16545 19237
9354 17126 18094 18278
5992 5463 10055 17148
79 11288 3979 17070
3377 14880 12307 17752
19118 1422 19966 18615
7013 13139 8567 18148
8748 12208 16963 13928
10111 14461 12782 18767
13643 787 16951 10010
14730 12708 16992 18999
18529 2359 19689 3946
215 1957 8571 14252
11998 2313 15573 15607
1233 7521 3461 16677
10881 18906 12000 19119
6490 6492 11479 6569
13954 2557 17517 12349
3302 6937 11468 14686
2095 9377 19153 12426
17166 9576 18521 17855
14701 11183 16277 12529
907 6082 2479 13585
1906 18310 2131 19041
1921 9335 18959 10601
13652 16369 16229 17438
8736 9094 17650 12587
10347 15878 12230 19593
14444 3423 16113 15020
26 4283 15873 6517
4204 3709 15286 6760
18410 4168 19086 17627
3072 3697 15124 18017
18228 6137 19866 16293
614 3563 19700 6268
19579 792 19636 10560
6674 15816 14843 18543
4429 19780 18757 19877
59 11573 8437 12025
7592 7724 11313 16412
10520 14691 13345 19164
4985 18751 5317 19562
8268 2670 19481 14748
9248 9105 14900 17219
4299 13827 12906 15552
1539 10303 3612 19751
6800 15244 15565 16885
566 3132 16748 7817
16422 7526 18244 11199
14924 11009 15948 11615
12726 7017 15221 16620
10634 5658 11674 13849
15821 6768 17234 7650
19321 15763 19509 16974
13006 92 15203 15310
5599 197 7284 4859
11511 9185 13363 13762
15786 10934 17484 19393
19905 10521 19945 10547
14343 1498 19429 1904
18372 16697 19950 18890
909 18708 10012 19760
19017 18280 19618 19245
3687 7575 16298 13703
6108 18820 15722 19858
18358 7622 18622 15367
7293 18186 8681 19889
12101 200 16841 18331
5327 16152 8982 18291
17178 6887 19848 8703
16157 8966 18582 17323
18366 4195 19214 5946
10595 18070 11444 19611
3535 14375 11588 14556
13334 15972 13448 18387
6505 6525 11578 17325
1096 8148 12102 8420
8594 15412 12349 19412
17085 7840 18155 19982
17452 3762 17971 6771
16887 360 19827 11347
18475 19324 19394 19335
3832 1826 17183 2138
17400 4863 17863 19985
1124 10604 15397 14673
13765 4679 17164 14527
7140 11072 17443 17164
6956 6959 14336 11856
156 16170 7485 16849
12502 18920 19608 19035
11134 14905 16545 19766
9242 11045 12736 15862
10520 14539 11711 17305
19859 15654 19915 18898
8215 19775 14000 19942
728 5850 6183 17840
5228 4590 18516 8565
13995 19463 16583 19982
15971 4173 19690 18316
19126 16157 19685 19903
10248 3043 14194 8949
14117 14527 17044 16389
12324 3844 17385 4054
17781 4347 19103 10885
5347 5386 5350 9851
2881 16998 5229 19580
11138 13532 13378 19676
19083 5305 19165 15888
15277 14372 17353 15782
4558 16281 11229 16857
12513 614 12993 7584
11023 11709 12294 11757
14662 9974 16572 12548
7862 11878 16146 14226
2574 15873 3044 18252
4483 3684 16851 13389
10785 5074 14266 12115
13853 8796 15626 18921
16131 892 17343 6319
17827 5922 19055 6021
3929 6967 4885 12612
13862 11211 15076 15565
18049 2852 19565 4355
4170 13795 17066 15344
10558 14124 18477 17338
10141 16886 11007 18280
5883 15527 11482 17069
7235 3251 18612 15518
15011 551 15592 1856
3618 4087 11440 13769
9331 7106 17213 9727
8671 3987 19397 15470
297 2360 11260 18642
11491 9609 16780 19744
1719 11344 19648 12264
12434 2774 13383 14864
5356 8323 10579 19313
1807 8545 7943 13280
17561 14878 19861 16070
1975 17378 4439 19178
18554 1476 19278 14610
2159 298 8873 9984
14264 12091 17295 19505
15428 7925 17721 15337
13800 6482 14043 9796
3902 3112 10514 8334
19057 10612 19454 15711
11926 9015 16237 11895
18316 4743 19538 11415
2380 8974 6551 12075
5756 14904 14715 15264
14999 15367 16669 17255
7857 14738 17939 15075
19836 10754 19939 17896
2877 7880 15696 17354
922 5498 3472 13509
11102 18794 17562 18971
6035 6277 18213 18915
14948 5952 15165 11315
526 13386 16940 19938
6284 16280 16238 16472
5348 18466 6016 19513
16590 14217 19755 18496
6585 12496 15020 17799
17847 13428 18581 19354
9341 15590 14666 16331
11315 8195 18033 19433
7366 8077 8993 19431
2284 19228 16350 19957
697 10213 7312 14815
6118 14076 10539 16549
13748 8686 15244 9285
16275 11116 19369 14363
15985 4943 17598 10241
1658 9952 16421 17874
5068 12426 7007 13411
7331 13530 12083 16853
448 13106 19816 17602
1736 11494 17744 14567
14525 15172 19355 15915
7106 15123 9411 16100
10633 13879 14585 17874
8375 4215 18406 5373
16368 8520 16604 16007
13509 11498 19459 17744
13045 18677 16283 19899
14329 8104 15789 17728
1974 15477 6756 19267
17654 5738 19573 18750
6979 13372 11782 14394
7396 10668 7687 16401
17102 13514 19959 19399
187 7959 6984 12645
15770 1738 17746 6325
15764 2511 17506 5358
18003 15375 18188 19044
1531 2936 10369 3661
7877 13317 11890 14024
18620 18107 18849 19753
12056 8603 13949 10078
8969 8290 11675 9631
14805 5548 18269 14676
582 6893 615 14286
9814 14204 13400 14619
8353 9482 18611 15572
10187 9452 16399 11339
9291 19025 12879 19274
5223 7717 12913 18040
6221 8519 14709 10119
16097 17944 16791 18554
5854 220 8747 17875
1410 859 8723 11131
14729 2225 16283 11824
4807 1396 9592 14406
15844 4457 15884 12539
4959 19977 11949 19980
9230 8529 14850 12341
7270 4023 9050 9988
4621 214 14234 12404
4141 1534 9891 16282
4364 17126 14903 17506
19161 17256 19247 19949
1432 13837 2262 16347
12761 11741 13415 15491
4005 3221 14569 12582
13672 12677 17806 14110
14673 17017 19437 19562
2516 926 3981 7555
6591 14609 8369 18140
5808 770 8382 10069
7819 8613 16050 10857
2113 283 16191 6839
14753 12321 19319 17701
1469 9742 10257 17386
12761 4337 13538 6644
15763 1733 17432 13926
11403 15921 18495 17711
11621 736 11946 7764
14173 6737 16330 12068
16280 15709 17383 16876
10337 14827 15291 18139
15810 13734 18455 15200
2134 4060 13329 11764
10862 14722 11760 18066
15095 9917 19740 12351
1500 601 10281 8717
16052 5608 16364 11707
6094 4213 7662 17799
7246 11841 18240 19692
18780 15786 19274 16863
15253 10737 17502 12366
11119 2567 13013 14753
17463 5511 19124 18530
5079 7241 7771 7933
674 8077 2620 8624
12962 18181 18083 18232
19049 8267 19201 10106
347 16847 18540 19560
17993 4371 19130 15505
12944 8665 16332 9748
1142 12012 19225 13864
18071 7283 18186 10607
3813 5433 14278 8213
17744 5541 19045 13598
2847 11261 8927 16141
17544 14042 18936 17705
2361 1456 11622 8915
19701 12117 19791 18985
11273 4545 19014 14777
16218 15299 17884 17284
10194 7648 15685 18112
8858 5507 16119 18704
16341 12845 19880 16294
16750 4443 18001 18091
18079 10538 19930 17374
4436 4191 5225 6258
12225 9696 15989 12449
16968 15865 17748 17950
8918 5140 19464 11509
3735 15449 18287 17449
8339 5915 8743 10463
18553 3861 19549 13357
7234 7375 14694 17347
11194 7393 18254 12609
7680 486 7862 12687
12727 4606 19005 4925
3040 12596 6820 18065
13965 989 19731 10244
7591 16387 12876 19748
3596 16029 17499 18845
9783 15660 14485 19229
19824 8758 19829 15627
6280 2247 10379 12723
8851 18309 15439 19864
15641 32 15883 14628
4195 7530 9946 18413
8879 11600 14961 17668
1976 4426 10469 15853
4078 11211 15183 16855
1651 16092 8983 18553
16880 15634 19222 16504
19857 4077 19910 19633
16404 6982 16687 15079
2228 11270 6444 15155
3656 10952 12377 18264
6179 4521 13799 15507
5067 8776 9509 11133
13261 18046 15552 18708
10294 9217 12858 14370
1564 11398 11946 16975
5176 17694 5601 19339
11377 17727 12208 18479
8094 8316 16078 8956
1396 11341 13255 15880
4801 11438 14333 12886
9412 12695 11066 16378
16832 3309 18589 5897
41 455 9614 8863
7151 4941 13086 18405
8647 4601 16390 11966
7123 8988 7811 16093
18840 13624 19222 19365
15788 19844 18227 19963
7034 16569 11296 18955
10455 8655 18411 9917
1875 12110 10032 13082
11005 16894 12991 18913
1726 4107 6521 6711
6153 1030 8062 4995
8100 11011 16291 17288
10208 13603 19412 13958
11882 18703 13243 19635
11305 16873 13264 16899
10909 3455 19947 18128
14540 4557 17776 17157
5915 6790 19033 12611
12540 8807 17096 18363
1678 9318 9827 11014
3489 13960 15422 19489
13308 12444 18398 16850
16019 12451 16714 12604
2591 2249 18446 12403
7346 9092 8209 14600
15202 3697 19089 12253
18148 18149 19092 18230
195 6055 5512 9392
2886 2282 8893 11977
3382 18671 9801 18889
8238 15361 12925 17478
19139 13569 19613 13878
10371 19756 15645 19902
14491 4239 17746 13838
3419 12253 8648 15214
3161 7641 11750 18086
16820 19950 19523 19959
6651 19845 12160 19905
10900 10065 15427 10742
19335 3331 19541 7757
10035 805 13228 12956
19331 11693 19573 19543
18046 15957 18370 18786
17211 4610 18868 6482
12740 7682 16625 18281
11112 15754 19340 15764
4567 11167 13126 16505
8202 13378 18161 17641
11142 2453 14358 12516
12799 995 15590 14834
10420 13154 12310 14810
17447 10018 18495 16660
13022 8908 14092 18742
4372 15144 12132 15271
17018 11181 17161 13557
8656 13263 12250 19318
1421 14339 9181 19195
13241 7227 13925 15194
9388 11049 16615 19101
8515 9221 10908 9449
1543 2742 4411 2813
7789 6822 17835 15401
18021 16993 19805 19423
16700 7682 19372 16828
2219 16563 6235 18940
896 5762 8330 10664
7678 17643 15939 17945
16401 19396 16890 19983
8776 8919 17098 10043
4402 12702 15628 18438
8507 10704 17146 16136
1977 8620 18898 16125
3766 9087 15629 19742
6605 19548 16044 19834
11738 19466 17421 19905
3742 12844 4673 17912
8473 7444 10742 13033
11240 2080 19289 18351
18988 12208 19549 16633
1770 11894 2623 11978
13648 19745 19441 19938
10212 13480 12730 15104
6843 4691 19774 12855
12774 13934 16115 15600
8292 9730 11267 16668
17597 7669 18882 19252
5373 17628 11138 18483
11303 15880 14022 19740
438 16770 16619 17470
10333 6783 12769 8219
2619 6521 6717 18367
10177 13938 19549 16832
19743 12779 19807 12795
15811 4641 19993 19189
18698 19751 18787 19796
562 8065 5750 13284
13355 18023 14764 19080
13731 15474 17621 16564
7588 7188 11708 19005
4875 12718 16789 18968
1366 6636 12122 14732
10446 5217 11742 11785
3013 3465 10868 13973
17623 273 19341 10545
12825 9297 19858 17474
19177 4477 19877 15697
6993 15499 14200 16608
8265 13034 19460 13246
11249 887 19045 13920
14743 18042 17905 19864
4348 3574 6066 16668
11416 9330 14850 9729
12101 17796 15094 18253
12905 3945 14042 9900
18240 16119 19029 17783
18093 14249 19651 16296
71 4763 1461 8135
10065 4031 14457 17274
